index,gender,age,student_since,nationality,school_education,attended_university,year,month,semester
2078,female,23,2017-05-31,Iraq,Upper secondary education (11-13 school years),FALSE,2017,5,1H
2082,male,29,2017-05-31,Syria,Upper secondary education (11-13 school years),FALSE,2017,5,1H
2061,male,33,2017-05-31,Syria,Upper secondary education (11-13 school years),FALSE,2017,5,1H
53,male,33,2017-05-31,Ethiopia,Upper secondary education (11-13 school years),TRUE,2017,5,1H
1763,male,22,2017-05-31,Colombia,Upper secondary education (11-13 school years),FALSE,2017,5,1H
1086,male,30,2017-05-31,Syria,Upper secondary education (11-13 school years),FALSE,2017,5,1H
2045,male,32,2017-05-31,Syria,Upper secondary education (11-13 school years),TRUE,2017,5,1H
1336,male,33,2017-05-31,Germany,Upper secondary education (11-13 school years),FALSE,2017,5,1H
2012,female,20,2017-05-31,Syria,Primary education (4-7 school years),FALSE,2017,5,1H
1903,male,21,2017-06-01,Syria,,UNKNOWN,2017,6,1H
2051,male,23,2017-06-01,Italy,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1869,male,27,2017-06-01,Iran,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1290,male,30,2017-06-01,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2056,male,22,2017-06-01,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1769,male,30,2017-06-01,Somalia,,UNKNOWN,2017,6,1H
1909,male,25,2017-06-01,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1266,male,29,2017-06-01,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1338,female,21,2017-06-01,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2100,male,43,2017-06-01,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2098,male,31,2017-06-01,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1976,male,28,2017-06-01,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2049,female,26,2017-06-01,Kenya,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2044,male,24,2017-06-01,Afghanistan,,UNKNOWN,2017,6,1H
1921,male,28,2017-06-01,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1957,male,31,2017-06-01,Afghanistan,I did not go to school,FALSE,2017,6,1H
1918,male,27,2017-06-01,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2047,male,32,2017-06-01,Pakistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1227,male,24,2017-06-01,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1876,male,26,2017-06-01,Syria,,UNKNOWN,2017,6,1H
1259,male,22,2017-06-01,Afghanistan,,UNKNOWN,2017,6,1H
2042,male,30,2017-06-01,Bangladesh,,UNKNOWN,2017,6,1H
2005,female,28,2017-06-01,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1999,male,30,2017-06-01,Eritrea,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1395,male,28,2017-06-01,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2065,male,31,2017-06-01,Palestine,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1832,male,43,2017-06-01,Eritrea,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1221,female,31,2017-06-01,Ukraine,Lower secondary education (7-11 school years),FALSE,2017,6,1H
1765,male,32,2017-06-02,Somalia,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2069,male,30,2017-06-02,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2053,male,28,2017-06-02,Dem. Rep. Congo,Lower secondary education (7-11 school years),FALSE,2017,6,1H
2033,male,29,2017-06-02,Germany,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1321,male,21,2017-06-02,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2026,male,37,2017-06-02,Ethiopia,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2025,male,29,2017-06-02,Pakistan,,UNKNOWN,2017,6,1H
2039,male,22,2017-06-02,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2093,male,28,2017-06-02,Palestine,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2089,female,26,2017-06-02,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2090,male,25,2017-06-02,Syria,,UNKNOWN,2017,6,1H
1930,male,23,2017-06-03,Portugal,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2101,male,29,2017-06-03,Sudan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1934,male,21,2017-06-03,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1892,male,29,2017-06-03,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2050,male,29,2017-06-03,Somalia,,UNKNOWN,2017,6,1H
1816,male,42,2017-06-03,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1549,male,37,2017-06-04,Palestine,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1772,male,28,2017-06-04,Somalia,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1864,male,31,2017-06-04,Thailand,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2096,male,21,2017-06-05,Syria,,UNKNOWN,2017,6,1H
1843,male,25,2017-06-05,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1993,male,39,2017-06-05,Pakistan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1979,male,31,2017-06-06,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1977,male,32,2017-06-06,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1880,male,27,2017-06-06,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1972,female,29,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2009,male,24,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1980,male,28,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1804,male,22,2017-06-06,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2008,male,22,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1894,male,29,2017-06-06,Pakistan,Lower secondary education (7-11 school years),FALSE,2017,6,1H
1967,male,35,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1951,female,27,2017-06-06,Palestine,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1989,male,25,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1944,female,22,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2127,female,22,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2004,female,28,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2128,male,28,2017-06-06,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2003,female,23,2017-06-06,Jordan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1987,male,23,2017-06-06,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2094,male,33,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1945,female,43,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1960,female,22,2017-06-06,Jordan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1985,male,25,2017-06-06,Jordan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1952,male,28,2017-06-06,Jordan,,UNKNOWN,2017,6,1H
1953,male,51,2017-06-06,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1771,male,29,2017-06-06,Somalia,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2087,male,25,2017-06-06,Jordan,,UNKNOWN,2017,6,1H
2001,male,23,2017-06-06,Syria,,UNKNOWN,2017,6,1H
2118,male,23,2017-06-06,Syria,,UNKNOWN,2017,6,1H
2152,male,27,2017-06-07,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2017,female,31,2017-06-07,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1959,female,30,2017-06-07,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1974,female,28,2017-06-07,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1966,female,25,2017-06-07,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2084,male,34,2017-06-07,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2133,male,22,2017-06-07,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1507,male,23,2017-06-07,Somalia,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1965,male,30,2017-06-07,Afghanistan,,UNKNOWN,2017,6,1H
2071,male,20,2017-06-07,Somalia,Lower secondary education (7-11 school years),FALSE,2017,6,1H
1990,male,21,2017-06-07,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1984,male,25,2017-06-07,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1981,female,35,2017-06-07,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2013,male,24,2017-06-08,Jordan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1327,male,21,2017-06-08,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1949,male,24,2017-06-08,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1955,male,20,2017-06-08,Jordan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2018,female,25,2017-06-08,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2019,female,34,2017-06-08,Sudan,,UNKNOWN,2017,6,1H
1807,female,27,2017-06-09,Iran,Lower secondary education (7-11 school years),FALSE,2017,6,1H
2112,male,30,2017-06-09,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2103,male,26,2017-06-09,Yemen,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2110,male,33,2017-06-09,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1735,male,29,2017-06-09,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1931,male,35,2017-06-09,Germany,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2124,male,22,2017-06-09,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2099,male,35,2017-06-10,Sudan,,UNKNOWN,2017,6,1H
1983,male,27,2017-06-10,Syria,,UNKNOWN,2017,6,1H
2068,male,27,2017-06-11,Syria,,UNKNOWN,2017,6,1H
1859,male,27,2017-06-11,Syria,Upper secondary education (11-13 school years),UNKNOWN,2017,6,1H
2123,female,22,2017-06-11,Jordan,,UNKNOWN,2017,6,1H
2020,male,28,2017-06-11,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2046,male,33,2017-06-12,Somalia,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1798,male,32,2017-06-12,Pakistan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2038,male,31,2017-06-12,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1975,male,28,2017-06-12,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2028,male,37,2017-06-13,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2113,female,21,2017-06-13,Syria,,UNKNOWN,2017,6,1H
1968,female,36,2017-06-13,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1971,male,30,2017-06-13,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1948,male,23,2017-06-13,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2023,female,42,2017-06-14,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1988,female,26,2017-06-14,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2037,male,25,2017-06-15,Iraq,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1996,male,27,2017-06-15,Sudan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2029,female,30,2017-06-15,Afghanistan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2007,male,21,2017-06-16,Syria,Lower secondary education (7-11 school years),FALSE,2017,6,1H
68,male,29,2017-06-17,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1917,male,20,2017-06-17,Somalia,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1978,male,29,2017-06-17,Jordan,,UNKNOWN,2017,6,1H
1942,male,28,2017-06-18,Yemen,,UNKNOWN,2017,6,1H
2067,male,31,2017-06-18,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1736,male,32,2017-06-19,Iran,,UNKNOWN,2017,6,1H
2125,female,26,2017-06-21,Iraq,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2146,male,31,2017-06-21,Syria,Lower secondary education (7-11 school years),FALSE,2017,6,1H
2085,female,32,2017-06-21,Philippines,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2130,male,28,2017-06-21,Pakistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1767,male,28,2017-06-21,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2057,male,36,2017-06-21,Germany,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2141,male,32,2017-06-21,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1586,male,33,2017-06-21,Syria,,UNKNOWN,2017,6,1H
1731,male,33,2017-06-21,Somalia,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2170,male,27,2017-06-21,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2160,male,31,2017-06-21,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2164,male,32,2017-06-21,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2176,male,27,2017-06-21,Bangladesh,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1279,male,33,2017-06-21,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1830,male,27,2017-06-21,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2156,male,28,2017-06-21,Sudan,,UNKNOWN,2017,6,1H
2105,male,32,2017-06-21,Ethiopia,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2021,female,26,2017-06-21,Iraq,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1839,male,24,2017-06-21,Ethiopia,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1255,male,21,2017-06-21,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2187,female,28,2017-06-21,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2188,male,25,2017-06-21,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2159,male,25,2017-06-21,Gambia,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1925,male,31,2017-06-21,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2150,male,28,2017-06-21,Sri Lanka,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2171,male,25,2017-06-22,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1962,male,33,2017-06-22,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2139,male,29,2017-06-22,Philippines,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1872,male,33,2017-06-22,Nigeria,,UNKNOWN,2017,6,1H
2063,male,22,2017-06-22,Germany,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2119,male,25,2017-06-22,Pakistan,I did not go to school,FALSE,2017,6,1H
2117,male,25,2017-06-22,Yemen,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2041,male,32,2017-06-22,Ethiopia,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2181,male,35,2017-06-22,Eritrea,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2066,male,35,2017-06-22,Germany,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2086,male,39,2017-06-22,Guinea,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2189,male,28,2017-06-22,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1257,male,27,2017-06-22,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2169,male,34,2017-06-22,Germany,,UNKNOWN,2017,6,1H
2194,female,25,2017-06-22,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2167,male,28,2017-06-22,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2172,male,27,2017-06-23,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2083,male,29,2017-06-23,Somalia,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2131,female,26,2017-06-23,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1236,male,45,2017-06-23,Afghanistan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2055,female,27,2017-06-23,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2060,female,43,2017-06-23,Nigeria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1879,male,22,2017-06-23,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2016,male,32,2017-06-23,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1761,male,37,2017-06-24,Pakistan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2185,male,25,2017-06-24,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2165,male,28,2017-06-24,Sudan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2163,male,34,2017-06-24,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2106,male,37,2017-06-24,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2120,male,36,2017-06-24,Dem. Rep. Congo,,UNKNOWN,2017,6,1H
2168,male,31,2017-06-24,Central African Republic,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2138,male,27,2017-06-24,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2137,male,28,2017-06-24,Iraq,,UNKNOWN,2017,6,1H
2197,male,34,2017-06-24,Rwanda,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1335,male,37,2017-06-25,Germany,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2048,male,26,2017-06-25,Afghanistan,,UNKNOWN,2017,6,1H
2134,male,36,2017-06-25,Lebanon,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2034,male,25,2017-06-26,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2109,male,22,2017-06-26,Germany,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2043,male,23,2017-06-26,Pakistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1995,female,21,2017-06-26,Iraq,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2180,male,28,2017-06-26,Côte d'Ivoire,,UNKNOWN,2017,6,1H
2177,male,30,2017-06-27,Pakistan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1307,male,27,2017-06-27,Syria,,UNKNOWN,2017,6,1H
1969,male,28,2017-06-27,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2074,male,21,2017-06-27,Afghanistan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2122,female,28,2017-06-27,Jordan,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1794,male,21,2017-06-27,Syria,Upper secondary education (11-13 school years),FALSE,2017,6,1H
2148,female,25,2017-06-27,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2054,male,29,2017-06-28,Syria,Upper secondary education (11-13 school years),TRUE,2017,6,1H
1293,male,27,2017-06-28,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2174,male,28,2017-06-28,Dem. Rep. Congo,,UNKNOWN,2017,6,1H
1793,male,33,2017-06-28,Somalia,Upper secondary education (11-13 school years),FALSE,2017,6,1H
1618,male,45,2017-06-28,Algeria,,UNKNOWN,2017,6,1H
2157,male,20,2017-06-28,Afghanistan,Lower secondary education (7-11 school years),FALSE,2017,6,1H
1970,male,27,2017-06-30,Jordan,Upper secondary education (11-13 school years),TRUE,2017,6,1H
2104,male,26,2017-07-01,India,Upper secondary education (11-13 school years),TRUE,2017,7,2H
2014,male,22,2017-07-01,Syria,,UNKNOWN,2017,7,2H
2140,male,47,2017-07-03,Yemen,Upper secondary education (11-13 school years),FALSE,2017,7,2H
2173,female,20,2017-07-03,Syria,Upper secondary education (11-13 school years),FALSE,2017,7,2H
1715,male,27,2017-07-03,Pakistan,Upper secondary education (11-13 school years),TRUE,2017,7,2H
1950,female,29,2017-07-04,Jordan,Upper secondary education (11-13 school years),TRUE,2017,7,2H
1982,male,27,2017-07-05,Jordan,Upper secondary education (11-13 school years),TRUE,2017,7,2H
2210,male,29,2017-07-06,Syria,Upper secondary education (11-13 school years),TRUE,2017,7,2H
2299,male,35,2017-07-06,Syria,Upper secondary education (11-13 school years),TRUE,2017,7,2H
2294,male,32,2017-07-06,Syria,Upper secondary education (11-13 school years),FALSE,2017,7,2H
1287,female,34,2017-07-06,Syria,Upper secondary education (11-13 school years),TRUE,2017,7,2H
2281,male,24,2017-07-06,Syria,Upper secondary education (11-13 school years),TRUE,2017,7,2H
2135,male,31,2017-07-06,Gambia,Upper secondary education (11-13 school years),TRUE,2017,7,2H
1764,male,28,2017-07-06,Sudan,Upper secondary education (11-13 school years),TRUE,2017,7,2H
2175,male,31,2017-07-06,Nigeria,Upper secondary education (11-13 school years),TRUE,2017,7,2H
