index,gender,age,student_since,nationality,school_education,attended_university
2343,male,28,2017-07-23,Syria,Lower secondary education (7-11 school years),FALSE
2322,male,32,2017-07-23,Syria,Upper secondary education (11-13 school years),TRUE
2347,female,20,2017-07-24,Rwanda,Upper secondary education (11-13 school years),FALSE
2359,female,24,2017-07-24,Somalia,,UKNOWN
2265,male,23,2017-07-24,Syria,Upper secondary education (11-13 school years),TRUE
2262,male,25,2017-07-24,S. Sudan,Upper secondary education (11-13 school years),TRUE
2355,male,26,2017-07-24,Turkey,Upper secondary education (11-13 school years),TRUE
2166,male,28,2017-07-25,Dem. Rep. Congo,Lower secondary education (7-11 school years),FALSE
2102,male,34,2017-07-25,Sudan,Upper secondary education (11-13 school years),TRUE
2315,male,33,2017-07-26,Sudan,Upper secondary education (11-13 school years),TRUE
2183,male,23,2017-07-27,Uganda,Upper secondary education (11-13 school years),TRUE
1217,male,31,2017-07-27,Afghanistan,Upper secondary education (11-13 school years),TRUE
2149,male,27,2017-07-27,Dem. Rep. Congo,Lower secondary education (7-11 school years),FALSE
2158,male,31,2017-07-27,Eritrea,Upper secondary education (11-13 school years),TRUE
1919,male,28,2017-07-28,Syria,Upper secondary education (11-13 school years),TRUE
2316,male,19,2017-07-28,Yemen,Upper secondary education (11-13 school years),FALSE
1515,male,31,2017-07-28,Syria,Upper secondary education (11-13 school years),TRUE
999,male,31,2017-07-29,Syria,,UKNOWN
2334,male,21,2017-08-01,Syria,Lower secondary education (7-11 school years),FALSE
2400,male,33,2017-08-02,Somalia,Upper secondary education (11-13 school years),FALSE
2421,female,32,2017-08-02,Syria,Upper secondary education (11-13 school years),TRUE
2307,female,22,2017-08-02,Lebanon,Upper secondary education (11-13 school years),FALSE
1283,female,29,2017-08-02,Syria,Upper secondary education (11-13 school years),TRUE
2318,male,35,2017-08-02,Senegal,Upper secondary education (11-13 school years),TRUE
2329,male,25,2017-08-02,Syria,Upper secondary education (11-13 school years),TRUE
2427,male,29,2017-08-02,Afghanistan,Upper secondary education (11-13 school years),TRUE
2428,male,39,2017-08-02,Iran,Upper secondary education (11-13 school years),TRUE
2419,male,36,2017-08-02,Iraq,Upper secondary education (11-13 school years),TRUE
2190,female,20,2017-08-02,Armenia,Lower secondary education (7-11 school years),FALSE
2415,male,29,2017-08-02,Jordan,,UKNOWN
2396,female,19,2017-08-02,Afghanistan,Lower secondary education (7-11 school years),TRUE
2401,male,23,2017-08-02,Syria,Upper secondary education (11-13 school years),FALSE
2249,male,34,2017-08-02,Somalia,,UKNOWN
2403,male,27,2017-08-02,Guinea,,UKNOWN
2439,male,30,2017-08-02,Syria,Upper secondary education (11-13 school years),TRUE
2406,male,27,2017-08-02,Syria,Upper secondary education (11-13 school years),FALSE
2408,male,23,2017-08-02,S. Sudan,Upper secondary education (11-13 school years),FALSE
2386,male,31,2017-08-02,Cameroon,Lower secondary education (7-11 school years),FALSE
2438,male,20,2017-08-02,Syria,Upper secondary education (11-13 school years),FALSE
2392,male,27,2017-08-02,Afghanistan,Upper secondary education (11-13 school years),FALSE
2444,male,20,2017-08-02,Syria,Lower secondary education (7-11 school years),FALSE
2437,male,28,2017-08-02,Iran,Upper secondary education (11-13 school years),FALSE
2436,male,26,2017-08-02,Syria,Upper secondary education (11-13 school years),TRUE
2387,male,28,2017-08-02,Afghanistan,Upper secondary education (11-13 school years),TRUE
1223,male,40,2017-08-02,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
457,male,24,2017-08-02,Syria,Upper secondary education (11-13 school years),TRUE
2383,male,26,2017-08-02,Afghanistan,I did not go to school,FALSE
2430,male,22,2017-08-02,Somalia,Upper secondary education (11-13 school years),FALSE
2024,female,27,2017-08-02,Jordan,Upper secondary education (11-13 school years),TRUE
2373,male,26,2017-08-03,Somalia,,UKNOWN
2352,male,29,2017-08-03,Somalia,Upper secondary education (11-13 school years),FALSE
2446,male,31,2017-08-03,Iraq,Upper secondary education (11-13 school years),TRUE
1941,male,29,2017-08-03,Uganda,Upper secondary education (11-13 school years),FALSE
2454,female,37,2017-08-03,Syria,Upper secondary education (11-13 school years),FALSE
2414,male,42,2017-08-03,Syria,Upper secondary education (11-13 school years),TRUE
2300,female,20,2017-08-03,Somalia,Upper secondary education (11-13 school years),FALSE
2447,female,39,2017-08-03,Zimbabwe,Lower secondary education (7-11 school years),FALSE
2442,male,21,2017-08-03,Syria,Upper secondary education (11-13 school years),FALSE
2407,male,21,2017-08-03,Afghanistan,Upper secondary education (11-13 school years),FALSE
2153,male,26,2017-08-03,Dem. Rep. Congo,,UKNOWN
2378,male,19,2017-08-03,Dem. Rep. Congo,Lower secondary education (7-11 school years),FALSE
2339,male,26,2017-08-03,Sudan,,UKNOWN
2377,male,23,2017-08-03,Somalia,,UKNOWN
2452,male,21,2017-08-03,Indonesia,,UKNOWN
2327,female,23,2017-08-03,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
2394,male,49,2017-08-03,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
2022,male,30,2017-08-04,Eritrea,Upper secondary education (11-13 school years),TRUE
2357,male,29,2017-08-04,Gambia,,TRUE
2257,male,27,2017-08-04,Somalia,Lower secondary education (7-11 school years),FALSE
2256,male,34,2017-08-04,Palestine,Upper secondary education (11-13 school years),FALSE
2374,male,32,2017-08-04,Syria,Upper secondary education (11-13 school years),TRUE
2410,female,22,2017-08-04,Somalia,Primary education (4-7 school years),FALSE
2453,female,34,2017-08-04,Syria,Upper secondary education (11-13 school years),TRUE
2417,male,33,2017-08-04,Somalia,Upper secondary education (11-13 school years),FALSE
2348,male,30,2017-08-04,Sudan,,UKNOWN
2184,female,23,2017-08-04,Germany,,UKNOWN
2391,male,19,2017-08-04,Afghanistan,Upper secondary education (11-13 school years),FALSE
2203,male,31,2017-08-04,Syria,Upper secondary education (11-13 school years),TRUE
2393,male,33,2017-08-04,Germany,Upper secondary education (11-13 school years),TRUE
2418,male,26,2017-08-04,Bangladesh,Upper secondary education (11-13 school years),TRUE
1228,male,25,2017-08-05,Syria,Upper secondary education (11-13 school years),UKNOWN
2326,male,29,2017-08-05,Jordan,,UKNOWN
2323,male,27,2017-08-05,Syria,Upper secondary education (11-13 school years),FALSE
2376,male,27,2017-08-05,Sudan,Upper secondary education (11-13 school years),FALSE
2364,male,31,2017-08-05,Burundi,,UKNOWN
2193,male,49,2017-08-05,Sierra Leone,Upper secondary education (11-13 school years),TRUE
1248,male,27,2017-08-05,Syria,Upper secondary education (11-13 school years),TRUE
2384,male,30,2017-08-05,Afghanistan,,UKNOWN
2345,male,22,2017-08-05,Somalia,Upper secondary education (11-13 school years),FALSE
2285,male,36,2017-08-05,Eritrea,Upper secondary education (11-13 school years),FALSE
2425,female,36,2017-08-06,Syria,Upper secondary education (11-13 school years),TRUE
2310,male,22,2017-08-06,Iraq,Upper secondary education (11-13 school years),TRUE
2429,male,31,2017-08-06,Germany,,UKNOWN
1973,male,27,2017-08-06,Jordan,Upper secondary education (11-13 school years),TRUE
1831,female,30,2017-08-07,Syria,Upper secondary education (11-13 school years),TRUE
2395,male,25,2017-08-08,Afghanistan,Upper secondary education (11-13 school years),TRUE
2420,male,24,2017-08-08,Somalia,Upper secondary education (11-13 school years),TRUE
2064,male,24,2017-08-08,Jordan,Upper secondary education (11-13 school years),FALSE
2450,male,34,2017-08-10,Somalia,Upper secondary education (11-13 school years),TRUE
2375,male,34,2017-08-11,Sudan,Upper secondary education (11-13 school years),TRUE
1224,male,40,2017-08-11,Syria,Upper secondary education (11-13 school years),TRUE
2443,male,26,2017-08-12,Somalia,Upper secondary education (11-13 school years),TRUE
2366,female,22,2017-08-12,Sudan,Upper secondary education (11-13 school years),FALSE
2422,male,28,2017-08-12,S. Sudan,Upper secondary education (11-13 school years),TRUE
2440,male,32,2017-08-13,Afghanistan,,UKNOWN
2372,male,48,2017-08-14,Kenya,Upper secondary education (11-13 school years),TRUE
1936,male,28,2017-08-14,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
2191,male,26,2017-08-14,France,Upper secondary education (11-13 school years),FALSE
2570,male,30,2017-08-16,Finland,Upper secondary education (11-13 school years),TRUE
2571,female,21,2017-08-16,Syria,,UKNOWN
2464,male,29,2017-08-16,Iraq,Upper secondary education (11-13 school years),TRUE
2478,male,28,2017-08-16,Kyrgyzstan,Upper secondary education (11-13 school years),TRUE
2575,male,29,2017-08-16,Yemen,Upper secondary education (11-13 school years),FALSE
2494,male,31,2017-08-16,Somalia,Upper secondary education (11-13 school years),TRUE
2458,male,25,2017-08-16,Sudan,Upper secondary education (11-13 school years),TRUE
2460,male,42,2017-08-16,Turkey,Upper secondary education (11-13 school years),FALSE
2313,male,27,2017-08-16,Ethiopia,Upper secondary education (11-13 school years),TRUE
2580,male,32,2017-08-16,Syria,Upper secondary education (11-13 school years),TRUE
2388,male,20,2017-08-16,Afghanistan,Lower secondary education (7-11 school years),FALSE
2477,male,37,2017-08-16,Germany,Upper secondary education (11-13 school years),TRUE
2556,male,26,2017-08-16,Turkey,Upper secondary education (11-13 school years),FALSE
1818,male,26,2017-08-16,France,Upper secondary education (11-13 school years),TRUE
2468,male,30,2017-08-16,Syria,Upper secondary education (11-13 school years),TRUE
1355,male,22,2017-08-16,Syria,Upper secondary education (11-13 school years),FALSE
2231,male,26,2017-08-16,Palestine,Upper secondary education (11-13 school years),TRUE
2472,male,24,2017-08-16,Syria,Upper secondary education (11-13 school years),TRUE
2484,female,26,2017-08-16,Syria,Upper secondary education (11-13 school years),TRUE
2473,female,24,2017-08-16,Syria,,UKNOWN
2559,male,35,2017-08-16,Syria,Upper secondary education (11-13 school years),TRUE
2558,male,27,2017-08-16,Turkey,Upper secondary education (11-13 school years),TRUE
2367,male,34,2017-08-16,Somalia,Upper secondary education (11-13 school years),TRUE
2475,male,31,2017-08-16,Syria,Upper secondary education (11-13 school years),FALSE
2465,male,21,2017-08-16,Germany,Lower secondary education (7-11 school years),FALSE
2471,female,29,2017-08-16,Iraq,Upper secondary education (11-13 school years),TRUE
2557,female,26,2017-08-16,Syria,Upper secondary education (11-13 school years),TRUE
2499,female,27,2017-08-16,Somalia,Upper secondary education (11-13 school years),FALSE
2544,male,31,2017-08-16,Syria,,UKNOWN
2505,female,24,2017-08-16,Germany,Lower secondary education (7-11 school years),FALSE
2498,female,34,2017-08-16,Syria,Upper secondary education (11-13 school years),TRUE
2186,male,34,2017-08-16,Jordan,Upper secondary education (11-13 school years),TRUE
2514,male,35,2017-08-16,Syria,Upper secondary education (11-13 school years),TRUE
1271,male,28,2017-08-16,Iraq,Upper secondary education (11-13 school years),FALSE
2115,male,37,2017-08-16,Syria,Upper secondary education (11-13 school years),TRUE
2162,male,30,2017-08-16,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
2496,male,24,2017-08-16,Afghanistan,Upper secondary education (11-13 school years),FALSE
2485,female,25,2017-08-17,Somalia,,UKNOWN
1837,male,26,2017-08-17,Afghanistan,Upper secondary education (11-13 school years),TRUE
2280,female,21,2017-08-17,Namibia,,UKNOWN
2551,male,20,2017-08-17,Syria,Upper secondary education (11-13 school years),FALSE
2487,male,27,2017-08-17,Somalia,Upper secondary education (11-13 school years),FALSE
2488,male,24,2017-08-17,Syria,,UKNOWN
2474,male,26,2017-08-17,Syria,Upper secondary education (11-13 school years),FALSE
2568,male,32,2017-08-17,Jordan,Upper secondary education (11-13 school years),TRUE
2483,male,36,2017-08-17,Syria,Upper secondary education (11-13 school years),TRUE
2462,male,24,2017-08-17,Syria,Upper secondary education (11-13 school years),TRUE
2495,male,25,2017-08-17,S. Sudan,Lower secondary education (7-11 school years),FALSE
2538,male,23,2017-08-17,S. Sudan,,UKNOWN
2490,male,27,2017-08-17,Syria,Upper secondary education (11-13 school years),TRUE
2573,male,34,2017-08-17,Yemen,,UKNOWN
2432,female,26,2017-08-17,France,I did not go to school,FALSE
2491,male,37,2017-08-17,Pakistan,,UKNOWN
2512,male,31,2017-08-17,Russia,Primary education (4-7 school years),FALSE
2492,male,23,2017-08-17,Syria,Upper secondary education (11-13 school years),FALSE
2522,male,21,2017-08-17,Syria,Upper secondary education (11-13 school years),TRUE
2399,female,34,2017-08-17,Algeria,Upper secondary education (11-13 school years),TRUE
2554,male,25,2017-08-17,Sudan,Upper secondary education (11-13 school years),TRUE
2530,male,21,2017-08-17,Sri Lanka,Upper secondary education (11-13 school years),FALSE
2435,male,30,2017-08-18,Afghanistan,I did not go to school,FALSE
2423,female,21,2017-08-18,Dem. Rep. Congo,Lower secondary education (7-11 school years),FALSE
2467,male,33,2017-08-18,Somalia,,UKNOWN
2507,male,21,2017-08-18,Syria,Upper secondary education (11-13 school years),TRUE
2536,female,33,2017-08-18,Jordan,Upper secondary education (11-13 school years),TRUE
2517,male,35,2017-08-18,Germany,Upper secondary education (11-13 school years),TRUE
2533,male,26,2017-08-18,Somalia,Upper secondary education (11-13 school years),FALSE
2497,male,23,2017-08-18,Somalia,Primary education (4-7 school years),FALSE
2448,female,55,2017-08-18,Palestine,Upper secondary education (11-13 school years),TRUE
2566,male,41,2017-08-19,Turkey,Upper secondary education (11-13 school years),TRUE
2455,male,29,2017-08-19,Niger,Upper secondary education (11-13 school years),TRUE
2479,female,20,2017-08-19,Syria,Lower secondary education (7-11 school years),FALSE
2155,male,42,2017-08-19,Ethiopia,Upper secondary education (11-13 school years),TRUE
2333,male,32,2017-08-20,Sudan,,UKNOWN
2502,male,22,2017-08-20,Ethiopia,Upper secondary education (11-13 school years),FALSE
2553,male,32,2017-08-21,Egypt,Upper secondary education (11-13 school years),TRUE
2480,male,36,2017-08-21,Afghanistan,Upper secondary education (11-13 school years),TRUE
2535,male,28,2017-08-21,Somalia,Upper secondary education (11-13 school years),FALSE
2511,female,47,2017-08-21,Jordan,Upper secondary education (11-13 school years),TRUE
1445,female,19,2017-08-21,Germany,Lower secondary education (7-11 school years),FALSE
2463,female,26,2017-08-21,Syria,Upper secondary education (11-13 school years),TRUE
2510,male,29,2017-08-22,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
2379,male,28,2017-08-22,Burundi,Upper secondary education (11-13 school years),TRUE
2542,female,34,2017-08-23,Syria,Upper secondary education (11-13 school years),TRUE
2506,male,26,2017-08-23,Afghanistan,Upper secondary education (11-13 school years),TRUE
2404,male,56,2017-08-23,France,Upper secondary education (11-13 school years),TRUE
1912,female,24,2017-08-23,Syria,Upper secondary education (11-13 school years),TRUE
2541,female,28,2017-08-23,Germany,,UKNOWN
1704,female,28,2017-08-24,Bangladesh,,UKNOWN
1713,male,29,2017-08-24,Bangladesh,Upper secondary education (11-13 school years),FALSE
2296,male,27,2017-08-25,S. Sudan,Upper secondary education (11-13 school years),TRUE
2321,female,22,2017-08-25,Palestine,Upper secondary education (11-13 school years),TRUE
2330,male,50,2017-08-26,Afghanistan,Upper secondary education (11-13 school years),TRUE
2489,male,26,2017-08-26,Dem. Rep. Congo,Lower secondary education (7-11 school years),FALSE
2416,male,34,2017-08-26,Somalia,,UKNOWN
2426,male,30,2017-08-28,Syria,Upper secondary education (11-13 school years),TRUE
2656,male,27,2017-08-30,Syria,Upper secondary education (11-13 school years),TRUE
2729,male,22,2017-08-30,Syria,Upper secondary education (11-13 school years),TRUE
2583,male,23,2017-08-30,Palestine,Upper secondary education (11-13 school years),TRUE
2524,male,30,2017-08-30,France,,UKNOWN
2587,male,28,2017-08-30,Syria,Upper secondary education (11-13 school years),TRUE
